"","불량","adress","contents","time","money","career","sex","age","education","employment","personnel","period","week","close","detail_adress","realtime"
"1455",1,"전주시 전미동1","돈까스집[+급구추천+]홀써빙 직원구함","10:00~21:00 (로테이션)","월급2,100,000","무관(신입+경력)","성별무관","21세(1999년생) ~ 49세(1971년생) 미성년자 불가","학력무관","아르바이트, 정규직, 계약직, 병역특례","0명 (10명 미만)","1년이상","주6일 (요일협의가능 : 매주 월요일 휴무)","2019년 5월 2일(목) ~ 상시모집","전북 전주시 덕진구 과학로 203<U+00A0>,<U+00A0>전북 전주시 덕진구 전미동1가","11"
"1456",1,"완주군 이서면","짱그미김밥짱그미김밥 써빙 김밥싸실분 급구","11:00~20:00","시급8,600","무관(신입+경력)","성별무관","20세(2000년생) ~ 40세(1980년생) 미성년자 불가","학력무관","아르바이트","1명","1년이상 (기간협의가능)","주6일","2019년 5월 9일(목) ~ 상시모집","전북 완주군 이서면 기지로 36<U+00A0>1층짱그미김밥<U+00A0>전북 완주군 이서면","9"
"1457",1,"전주시 중동","생각대로[생각대로] 배달대행 직원 및 아르바이트 모집 (월400이상,근","00:00~24:00","월급4,000,000","무관(신입+경력)","성별무관","20세 이상(2000년 이후 출생자) 고연령자 가능 미성년자 불가","학력무관","아르바이트, 정규직","0명 (10명 미만)","1년이상 (기간협의가능)","월~일 (요일협의가능)","2019년 5월 7일(화) ~ 상시모집","전북 전주시 덕진구 오공로 43-52<U+00A0>1층<U+00A0>전북 전주시 덕진구 중동","24"
"1458",1,"부안군 변산면","세븐일레븐 변산반도점세븐일레븐 변산반도점 주말오후 알바 급구","16:00~01:00","시급8,350","무관(신입+경력)","성별무관","연령무관 ","학력무관","아르바이트","0명 (10명 미만)","3개월~6개월","주말","2019년 5월 8일(수) ~ 2019년 5월 17일(금)","전북 부안군 변산면 변산해변로 19-3<U+00A0>세븐일레븐 변산반도점<U+00A0>전북 부안군 변산면","15"
"1459",1,"전주시 평화동2","웅진씽크빅 남전주지국웅진씽크빅 남전주지국에서 씽크빅 선생님을 모십니다.(센터","14:00~20:00","월급2,000,000","무관(신입+경력)","성별무관","연령무관 ","학력무관","위촉직(프리랜서)","3명","1년이상","월~금","2019년 5월 9일(목) ~ 상시모집","전북 전주시 완산구 모악로 4692<U+00A0>덕수빌딩4층 씽크빅남전주지국<U+00A0>전북 전주시 완산구 평화동2가","6"
"1460",1,"남원시 도통동","웅진씽크빅 남원지국웅진씽크빅 남원지국에서 남원, 순창, 임실지역 방문교사를 ","14:00~21:00","월급2,000,000","무관(신입+경력)","성별무관","연령무관 ","대학(2,3년)졸업 이상","위촉직(프리랜서)","2명","1년이상","월~금 (요일협의가능)","2019년 5월 8일(수) ~ 2019년 5월 17일(금)","전북 남원시 용성로 232<U+00A0>중우빌딩 3층<U+00A0>전북 남원시 도통동","7"
"1461",1,"익산시 부송동","웅진코웨이전북사업국【웅진코웨이전북사업국】 상담 및 고객관리 직원 모집","10:00~00:00","월급2,500,000","무관(신입+경력)","성별무관","23세(1997년생) ~ 60세(1960년생) 고연령자 가능 미성년자 불가","학력무관","위촉직(프리랜서)","00명 (100명 미만)","1년이상 (기간협의가능)","월~금","2019년 4월 15일(월) ~ 상시모집","전북 익산시 무왕로 1182<U+00A0>(청담빌딩3층)<U+00A0>전북 익산시 부송동","10"
"1462",1,"군산시 구암동","군산식자재마트【급 구 /강력추천】카운  /공산품/ 야체코너 /주방 /경리  ","09:00~18:00","시급8,350","무관(신입+경력)","성별무관","연령무관 ","학력무관","아르바이트, 정규직, 계약직","0명 (10명 미만)","1년이상 (기간협의가능)","월~일 (요일협의가능)","2019년 5월 9일(목) ~ 상시모집","전북 군산시 구암3.1로 204<U+00A0>구암동<U+00A0>전북 군산시 구암동","9"
"1463",1,"익산시 신동","(주)조은물류(초보)야간택배 당일지급 최대14만원 남,녀 분류자및 상하차","20:00~06:00","일급140,000","무관(신입+경력)","성별무관","연령무관 ","학력무관","아르바이트","00명 (100명 미만)","1주일~1개월 (근무날짜: 9월 3일 ~ 10월 3일)","월~일 (요일협의가능 : 1일근무가능(근무기간 선택))","2019년 5월 9일(목) ~ 상시모집","전북 익산시 동서로 179-14<U+00A0>(신동 동북아파트)<U+00A0>전북 익산시 신동","14"
"1464",1,"전주시 덕진동1","(주)조은물류(초보)야간택배 당일지급 최대14만원 남,녀 분류자및 상하차","20:00~06:00","일급140,000","무관(신입+경력)","성별무관","연령무관 ","학력무관","아르바이트","00명 (100명 미만)","1주일~1개월 (근무날짜: 9월 3일 ~ 10월 3일)","월~일 (요일협의가능 : 1일근무가능(근무기간 선택))","2019년 5월 9일(목) ~ 상시모집","충북 옥천군 이원면 건진2길 65<U+00A0>(건진리)<U+00A0>전북 전주시 덕진구 덕진동1가","14"
"1465",1,"전주시 평화동2","웅진씽크빅 남전주지국웅진씽크빅 남전주지국에서 씽크빅 선생님을 모십니다.(센터","14:00~20:00","월급2,000,000","무관(신입+경력)","성별무관","연령무관 ","학력무관","위촉직(프리랜서)","3명","1년이상","월~금","2019년 5월 8일(수) ~ 상시모집","전북 전주시 완산구 모악로 4692<U+00A0>덕수빌딩4층 씽크빅남전주지국<U+00A0>전북 전주시 완산구 평화동2가","6"
"1466",1,"익산시 부송동","지금보고싶다[주중/주말 홀스탭 모집]지금보고싶다 부송점 함께 일하실분","20:00~03:00","시급8,500","무관(신입+경력)","여자","연령무관 ","학력무관","아르바이트","0명 (10명 미만)","6개월~1년 (기간협의가능)","월~토","2019년 5월 7일(화) ~ 상시모집","전북 익산시 하나로10길 75-3<U+00A0>(부송동)<U+00A0>전북 익산시 부송동","17"
"1467",1,"전주시 전체","(주)현대렌탈케어 전주지국정수기 필터교체 매니저 모집 (초보환영)","09:00~18:00","월급2,500,000","무관(신입+경력)","성별무관","30세(1990년생) ~ 49세(1971년생) 미성년자 불가","학력무관","위촉직(프리랜서)","2명","1년이상 (기간협의가능)","주5일","2019년 5월 9일(목) ~ 2019년 5월 13일(월)
D-DAY 4 ","전북 전주시 덕진구 동부대로 375<U+00A0>1층 현대렌탈케어<U+00A0>전북 전주시 완산구 전체","9"
"1468",1,"전주시 효자동2","롯데리아 롯데마트전주점성실하고 책임감 강한 아르바이트 남,녀 구함","04:00~04:00","시급8,350","무관(신입+경력)","성별무관","20세(2000년생) ~ 45세(1975년생) 미성년자 불가","학력무관","아르바이트","0명 (10명 미만)","6개월~1년","월, 화, 수, 목, 금, 토, 일요일 (요일협의가능)","2019년 5월 8일(수) ~ 상시모집","전북 전주시 완산구 우전로 240<U+00A0>롯데마트 전주점 1층<U+00A0>전북 전주시 완산구 효자동2가","0"
"1469",1,"전주시 효자동3","고베식당'고베식당'에서 주방인재를 모십니다","10:00~21:00","월급2,200,000","무관(신입+경력)","성별무관","18세(2002년생) ~ 34세(1986년생)","학력무관","정규직","1명","1년이상 (수습기간있음, 기간협의가능)","주6일 (요일협의가능)","2019년 5월 8일(수) ~ 상시모집","전북 전주시 완산구 홍산중앙로 41<U+00A0>2층 고베식당<U+00A0>전북 전주시 완산구 효자동3가","11"
"1470",1,"완주군 봉동읍","엔제리너스 완주봉동점엔제리너스봉동점 저녁 바리스타모집(주말포함주5일)","18:00~22:00","시급8,350","무관(신입+경력)","여자","연령무관 ","학력무관","아르바이트","1명","1년이상","주5일","2019년 5월 5일(일) ~ 상시모집","전북 완주군 봉동읍 과학로 1025<U+00A0>엔제리너스 완주봉동점<U+00A0>전북 완주군 봉동읍","4"
"1471",1,"완주군 봉동읍","엔제리너스 완주봉동점엔제리너스봉동점 저녁 바리스타모집(주말포함주5일)","18:00~22:00","시급8,350","무관(신입+경력)","여자","연령무관 ","학력무관","아르바이트","1명","1년이상","주5일","2019년 5월 5일(일) ~ 상시모집","전북 완주군 봉동읍 과학로 1025<U+00A0>엔제리너스 완주봉동점<U+00A0>전북 완주군 봉동읍","4"
"1472",1,"군산시 수송동","홍막창수송동 홍막창에서 홀서빙 아르바이트 구합니다.","19:00~23:00","시급8,350","무관(신입+경력)","성별무관","20세(2000년생) ~ 30세(1990년생) 미성년자 불가","학력무관","아르바이트","1명","3개월~6개월 (기간협의가능)","월~토","2019년 5월 8일(수) ~ 상시모집","전북 군산시 동수송7길 6<U+00A0>(수송동) 847-10 홍막창<U+00A0>전북 군산시 수송동","4"
"1473",1,"부안군 변산면","세븐일레븐 변산반도점세븐일레븐 변산반도점 주말오후 알바 급구","16:00~01:00","시급8,350","무관(신입+경력)","성별무관","연령무관 ","학력무관","아르바이트","0명 (10명 미만)","3개월~6개월","주말","2019년 5월 9일(목) ~ 2019년 5월 18일(토)","전북 부안군 변산면 변산해변로 19-3<U+00A0>세븐일레븐 변산반도점<U+00A0>전북 부안군 변산면","15"
"1474",1,"전주시 서신동","웅진씽크빅 전주서부지국아이를 사랑하는 선생님을 모십니다.(초보자 가능)","14:00~21:00","월급1,600,000","무관(신입+경력)","성별무관","연령무관 ","대학(2,3년)졸업 이상","위촉직(프리랜서)","1명","1년이상 (기간협의가능)","월~금 (요일협의가능)","2019년 5월 8일(수) ~ 상시모집","전북 전주시 완산구 감나무2길 3<U+00A0>미정빌딩 3층<U+00A0>전북 전주시 완산구 서신동","7"
"1475",1,"완주군 전체","(주)나무에이치알제약회사 아르바이트 사원 모집 (포장업무)","08:30~17:30","일급81,000","무관(신입+경력)","여자","28세(1992년생) ~ 42세(1978년생) 미성년자 불가","학력무관","아르바이트, 계약직","0명 (10명 미만)","1개월~3개월 (수습기간있음)","주5일","2019년 5월 9일(목) ~ 상시모집","전북 완주군 봉동읍 완주산단6로<U+00A0>301<U+00A0>전북 완주군 전체","9"
"1476",1,"전주시 전체","아웃백스테이크하우스 효자점[아웃백효자점] 아웃백 효자점 주방직원 모집합니다","17:00~24:00 (로테이션)","시급10,030","무관(신입+경력)","성별무관","연령무관 ","학력무관","아르바이트","1명","1년이상","월, 화, 수, 목, 금, 토, 일요일 (요일협의가능 : 일주일단위로 스케쥴 나옴)","2019년 5월 8일(수) ~ 2019년 5월 12일(일)
D-DAY 3 ","전북 전주시 완산구 우전로 260<U+00A0>(효자동2가)2층 아웃백<U+00A0>전북 전주시 완산구 전체","7"
"1477",1,"남원시 도통동","교원웰스 M전주(남원) 주부에게 딱 알맞은 일자리 교원웰스매니저/플래너 모","09:00~18:00","건별210,000","무관(신입+경력)","여자","연령무관  고연령자 가능","학력무관","위촉직(프리랜서)","00명 (100명 미만)","1년이상","주3일","2019년 5월 8일(수) ~ 상시모집","전북 남원시 용성로 232<U+00A0>중우빌딩 2층 교원웰스정수기<U+00A0>전북 남원시 도통동","9"
"1478",1,"전주시 인후동1","다이소 GS슈퍼전주인후점다이소 GS슈퍼전주인후점에서 직원 모집합니다.","09:00~15:00","시급8,350","무관(신입+경력)","성별무관","연령무관 ","학력무관","아르바이트","1명","1년이상 (수습기간있음)","주6일 (요일협의가능)","2019년 5월 9일(목) ~ 상시모집","전북 전주시 덕진구 팽나무4길 7<U+00A0>다이소 GS슈퍼전주인후점 (거성프라자아파트)<U+00A0>전북 전주시 덕진구 인후동1가","6"
"1479",1,"전주시 평화동2","크라운호프 전주평화점크라운호프 전주평화점 평일,주말아르바이트 구합니다.","19:00~01:00","시급8,700","무관(신입+경력)","성별무관","연령무관 ","학력무관","아르바이트","0명 (10명 미만)","3개월~6개월 (기간협의가능)","월~일","2019년 5월 5일(일) ~ 상시모집","전북 전주시 완산구 평화10길 2<U+00A0>1층크라운호프<U+00A0>전북 전주시 완산구 평화동2가","18"
"1480",1,"전주시 전체","ROM Musical Company뮤지컬신입단원및스탭 (해외공연가능)","00:00~24:00","건별1,000,000","무관(신입+경력)","성별무관","연령무관 ","학력무관","위촉직(프리랜서)","00명 (100명 미만)","1년이상 (기간협의가능)","주6일","2019년 5월 9일(목) ~ 상시모집","대전 서구 둔산동<U+00A0>1036갤러리아타임월드백화점10층공연장<U+00A0>전북 전주시 완산구 전체","24"
"1481",1,"전주시 전체","CJ택배/회사차량지원/지입X/선수금X[월500]지나면 다시 오지 않을 오늘, 도전하세요","08:00~18:00","월급4,500,000","무관(신입+경력)","성별무관","22세(1998년생) ~ 58세(1962년생) 고연령자 가능 미성년자 불가","학력무관","계약직, 파견직","3명","1년이상","월~토","2019년 5월 8일(수) ~ 2019년 5월 10일(금)
D-DAY 내일 ","전북 전주시 완산구 노송광장로 10<U+00A0>(전주시청)<U+00A0>전북 전주시 완산구 전체","10"
"1482",1,"정읍시 상동","웅진씽크빅 정읍지국센터수학전문교사 및 방문교사모집(동종업계경력우대)","13:00~20:00","월급2,000,000","무관(신입+경력)","성별무관","연령무관 ","대학(2,3년)졸업 이상","위촉직(프리랜서)","3명","1년이상","월~금","2019년 5월 8일(수) ~ 2019년 5월 11일(토)
D-DAY 2 ","전북 정읍시 충정로 80<U+00A0>연파빌딩2층 정화약국2층<U+00A0>전북 정읍시 상동","7"
"1483",1,"전주시 서신동","교원웰스 M전주(전주) 주부에게 딱 알맞은 일자리 교원 웰스매니저/플래너 ","09:00~18:00","건별210,000","무관(신입+경력)","여자","연령무관  고연령자 가능","학력무관","위촉직(프리랜서)","00명 (100명 미만)","1년이상","주3일 (요일협의가능)","2019년 5월 8일(수) ~ 상시모집","전북 전주시 완산구 온고을로 1<U+00A0>13층 교원웰스 정수기 (한국교직원공제회전북회관)<U+00A0>전북 전주시 완산구 서신동","9"
"1484",1,"전북 전체","CU 신태인화호점cu신태인화호점 인상고등학교인근 주말오픈 근무자 채용","06:00~16:00","시급8,350","무관(신입+경력)","성별무관","20세(2000년생) ~ 50세(1970년생) 미성년자 불가","학력무관","아르바이트, 계약직","0명 (10명 미만)","3개월~6개월 (수습기간있음, 기간협의가능)","주2일","2019년 5월 9일(목) ~ 2019년 5월 22일(수)","전북 정읍시 신태인읍 벽골제로 12<U+00A0>(화호시골집)<U+00A0>전북 전체 ","10"
